theme,objective,family,effort,comparison,from_attr_code,from_attr_label,to_attr_code,to_attr_label,count,share_of_mismatches,n_mismatches
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,actor_vs_linear,D,Durability,A,Adherence,33,0.08270676691729323,399
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,actor_vs_linear,A,Adherence,S,Safety,11,0.02756892230576441,399
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,actor_vs_linear,A,Adherence,E,Efficacy,5,0.012531328320802004,399
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,actor_vs_linear,D,Durability,E,Efficacy,5,0.012531328320802004,399
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,actor_vs_judge,S,Safety,D,Durability,76,0.1310344827586207,580
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,actor_vs_judge,E,Efficacy,D,Durability,101,0.17413793103448275,580
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,actor_vs_judge,E,Efficacy,A,Adherence,43,0.07413793103448275,580
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,actor_vs_judge,A,Adherence,D,Durability,57,0.09827586206896552,580
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,actor_vs_judge,S,Safety,E,Efficacy,79,0.13620689655172413,580
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,actor_vs_judge,D,Durability,E,Efficacy,30,0.05172413793103448,580
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,actor_vs_judge,E,Efficacy,S,Safety,63,0.10862068965517241,580
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,actor_vs_judge,A,Adherence,E,Efficacy,31,0.05344827586206897,580
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,actor_vs_judge,D,Durability,A,Adherence,27,0.04655172413793104,580
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,actor_vs_judge,S,Safety,A,Adherence,43,0.07413793103448275,580
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,actor_vs_judge,D,Durability,S,Safety,22,0.03793103448275862,580
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,actor_vs_judge,A,Adherence,S,Safety,8,0.013793103448275862,580
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,linear_vs_judge,S,Safety,D,Durability,58,0.11047619047619048,525
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,linear_vs_judge,D,Durability,S,Safety,31,0.05904761904761905,525
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,linear_vs_judge,D,Durability,A,Adherence,56,0.10666666666666667,525
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,linear_vs_judge,A,Adherence,S,Safety,61,0.11619047619047619,525
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,linear_vs_judge,S,Safety,E,Efficacy,49,0.09333333333333334,525
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,linear_vs_judge,A,Adherence,D,Durability,52,0.09904761904761905,525
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,linear_vs_judge,A,Adherence,E,Efficacy,84,0.16,525
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,linear_vs_judge,S,Safety,A,Adherence,49,0.09333333333333334,525
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,linear_vs_judge,E,Efficacy,S,Safety,19,0.03619047619047619,525
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,linear_vs_judge,E,Efficacy,D,Durability,35,0.06666666666666667,525
drugs,5-year overall patient outcome,Qwen3.5-14B,minimal,linear_vs_judge,D,Durability,E,Efficacy,31,0.05904761904761905,525
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_linear,S,Safety,D,Durability,58,0.14320987654320988,405
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_linear,E,Efficacy,D,Durability,59,0.145679012345679,405
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_linear,S,Safety,A,Adherence,50,0.12345679012345678,405
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_linear,A,Adherence,D,Durability,53,0.1308641975308642,405
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_linear,D,Durability,S,Safety,1,0.0024691358024691358,405
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_linear,E,Efficacy,A,Adherence,94,0.23209876543209876,405
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_linear,E,Efficacy,S,Safety,39,0.0962962962962963,405
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_linear,D,Durability,A,Adherence,29,0.07160493827160494,405
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_linear,D,Durability,E,Efficacy,6,0.014814814814814815,405
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_linear,A,Adherence,S,Safety,11,0.027160493827160494,405
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_linear,A,Adherence,E,Efficacy,5,0.012345679012345678,405
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_judge,S,Safety,D,Durability,68,0.11724137931034483,580
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_judge,E,Efficacy,D,Durability,107,0.18448275862068966,580
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_judge,A,Adherence,D,Durability,57,0.09827586206896552,580
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_judge,S,Safety,E,Efficacy,85,0.14655172413793102,580
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_judge,D,Durability,E,Efficacy,26,0.04482758620689655,580
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_judge,E,Efficacy,S,Safety,57,0.09827586206896552,580
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_judge,A,Adherence,E,Efficacy,31,0.05344827586206897,580
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_judge,D,Durability,A,Adherence,28,0.04827586206896552,580
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_judge,S,Safety,A,Adherence,42,0.07241379310344828,580
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_judge,E,Efficacy,A,Adherence,41,0.0706896551724138,580
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_judge,D,Durability,S,Safety,29,0.05,580
drugs,5-year overall patient outcome,Qwen3.5-14B,low,actor_vs_judge,A,Adherence,S,Safety,9,0.015517241379310345,580
drugs,5-year overall patient outcome,Qwen3.5-14B,low,linear_vs_judge,S,Safety,D,Durability,58,0.10922787193973635,531
drugs,5-year overall patient outcome,Qwen3.5-14B,low,linear_vs_judge,D,Durability,S,Safety,35,0.06591337099811675,531
drugs,5-year overall patient outcome,Qwen3.5-14B,low,linear_vs_judge,A,Adherence,S,Safety,60,0.11299435028248588,531
drugs,5-year overall patient outcome,Qwen3.5-14B,low,linear_vs_judge,D,Durability,A,Adherence,57,0.10734463276836158,531
drugs,5-year overall patient outcome,Qwen3.5-14B,low,linear_vs_judge,S,Safety,E,Efficacy,49,0.09227871939736347,531
drugs,5-year overall patient outcome,Qwen3.5-14B,low,linear_vs_judge,A,Adherence,D,Durability,52,0.09792843691148775,531
drugs,5-year overall patient outcome,Qwen3.5-14B,low,linear_vs_judge,A,Adherence,E,Efficacy,84,0.15819209039548024,531
drugs,5-year overall patient outcome,Qwen3.5-14B,low,linear_vs_judge,D,Durability,E,Efficacy,36,0.06779661016949153,531
drugs,5-year overall patient outcome,Qwen3.5-14B,low,linear_vs_judge,S,Safety,A,Adherence,49,0.09227871939736347,531
drugs,5-year overall patient outcome,Qwen3.5-14B,low,linear_vs_judge,E,Efficacy,S,Safety,18,0.03389830508474576,531
drugs,5-year overall patient outcome,Qwen3.5-14B,low,linear_vs_judge,E,Efficacy,D,Durability,33,0.062146892655367235,531
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_linear,D,Durability,S,Safety,49,0.125,392
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_linear,A,Adherence,S,Safety,24,0.061224489795918366,392
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_linear,E,Efficacy,D,Durability,13,0.03316326530612245,392
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_linear,E,Efficacy,S,Safety,37,0.09438775510204081,392
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_linear,A,Adherence,D,Durability,40,0.10204081632653061,392
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_linear,D,Durability,E,Efficacy,60,0.15306122448979592,392
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_linear,A,Adherence,E,Efficacy,96,0.24489795918367346,392
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_linear,S,Safety,A,Adherence,16,0.04081632653061224,392
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_linear,D,Durability,A,Adherence,25,0.06377551020408163,392
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_linear,S,Safety,E,Efficacy,12,0.030612244897959183,392
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_linear,E,Efficacy,A,Adherence,5,0.012755102040816327,392
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_linear,S,Safety,D,Durability,15,0.03826530612244898,392
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_judge,D,Durability,E,Efficacy,44,0.07028753993610223,626
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_judge,D,Durability,S,Safety,122,0.19488817891373802,626
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_judge,A,Adherence,S,Safety,125,0.19968051118210864,626
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_judge,E,Efficacy,D,Durability,22,0.03514376996805112,626
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_judge,A,Adherence,E,Efficacy,64,0.10223642172523961,626
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_judge,A,Adherence,D,Durability,55,0.0878594249201278,626
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_judge,S,Safety,A,Adherence,28,0.04472843450479233,626
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_judge,E,Efficacy,A,Adherence,23,0.036741214057507986,626
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_judge,E,Efficacy,S,Safety,96,0.15335463258785942,626
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_judge,S,Safety,E,Efficacy,22,0.03514376996805112,626
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_judge,D,Durability,A,Adherence,13,0.020766773162939296,626
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,actor_vs_judge,S,Safety,D,Durability,12,0.019169329073482427,626
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,linear_vs_judge,S,Safety,E,Efficacy,30,0.06109979633401222,491
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,linear_vs_judge,S,Safety,D,Durability,13,0.026476578411405296,491
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,linear_vs_judge,A,Adherence,E,Efficacy,21,0.04276985743380855,491
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,linear_vs_judge,A,Adherence,D,Durability,37,0.07535641547861507,491
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,linear_vs_judge,A,Adherence,S,Safety,73,0.14867617107942974,491
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,linear_vs_judge,S,Safety,A,Adherence,19,0.038696537678207736,491
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,linear_vs_judge,E,Efficacy,D,Durability,22,0.04480651731160896,491
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,linear_vs_judge,D,Durability,E,Efficacy,27,0.054989816700611,491
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,linear_vs_judge,E,Efficacy,S,Safety,148,0.3014256619144603,491
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,linear_vs_judge,D,Durability,S,Safety,55,0.1120162932790224,491
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,linear_vs_judge,E,Efficacy,A,Adherence,32,0.06517311608961303,491
drugs,5-year overall patient outcome,Ministral-3-14B,minimal,linear_vs_judge,D,Durability,A,Adherence,14,0.028513238289205704,491
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_linear,D,Durability,S,Safety,47,0.11868686868686869,396
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_linear,A,Adherence,S,Safety,26,0.06565656565656566,396
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_linear,E,Efficacy,D,Durability,13,0.03282828282828283,396
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_linear,E,Efficacy,S,Safety,38,0.09595959595959595,396
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_linear,A,Adherence,D,Durability,41,0.10353535353535354,396
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_linear,D,Durability,E,Efficacy,61,0.15404040404040403,396
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_linear,A,Adherence,E,Efficacy,97,0.24494949494949494,396
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_linear,S,Safety,A,Adherence,17,0.04292929292929293,396
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_linear,D,Durability,A,Adherence,24,0.06060606060606061,396
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_linear,S,Safety,E,Efficacy,12,0.030303030303030304,396
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_linear,S,Safety,D,Durability,16,0.04040404040404041,396
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_linear,E,Efficacy,A,Adherence,4,0.010101010101010102,396
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_judge,D,Durability,E,Efficacy,42,0.06614173228346457,635
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_judge,D,Durability,S,Safety,121,0.19055118110236222,635
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_judge,A,Adherence,S,Safety,128,0.2015748031496063,635
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_judge,E,Efficacy,D,Durability,21,0.03307086614173228,635
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_judge,A,Adherence,E,Efficacy,65,0.10236220472440945,635
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_judge,A,Adherence,D,Durability,57,0.08976377952755905,635
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_judge,S,Safety,A,Adherence,28,0.04409448818897638,635
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_judge,E,Efficacy,A,Adherence,22,0.03464566929133858,635
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_judge,E,Efficacy,S,Safety,101,0.15905511811023623,635
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_judge,S,Safety,E,Efficacy,23,0.03622047244094488,635
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_judge,D,Durability,A,Adherence,14,0.02204724409448819,635
drugs,5-year overall patient outcome,Ministral-3-14B,low,actor_vs_judge,S,Safety,D,Durability,13,0.02047244094488189,635
drugs,5-year overall patient outcome,Ministral-3-14B,low,linear_vs_judge,S,Safety,E,Efficacy,30,0.06072874493927125,494
drugs,5-year overall patient outcome,Ministral-3-14B,low,linear_vs_judge,S,Safety,D,Durability,11,0.022267206477732792,494
drugs,5-year overall patient outcome,Ministral-3-14B,low,linear_vs_judge,A,Adherence,E,Efficacy,21,0.04251012145748988,494
drugs,5-year overall patient outcome,Ministral-3-14B,low,linear_vs_judge,A,Adherence,D,Durability,37,0.07489878542510121,494
drugs,5-year overall patient outcome,Ministral-3-14B,low,linear_vs_judge,A,Adherence,S,Safety,74,0.14979757085020243,494
drugs,5-year overall patient outcome,Ministral-3-14B,low,linear_vs_judge,S,Safety,A,Adherence,18,0.03643724696356275,494
drugs,5-year overall patient outcome,Ministral-3-14B,low,linear_vs_judge,E,Efficacy,D,Durability,24,0.048582995951417005,494
drugs,5-year overall patient outcome,Ministral-3-14B,low,linear_vs_judge,D,Durability,E,Efficacy,27,0.05465587044534413,494
drugs,5-year overall patient outcome,Ministral-3-14B,low,linear_vs_judge,E,Efficacy,S,Safety,150,0.30364372469635625,494
drugs,5-year overall patient outcome,Ministral-3-14B,low,linear_vs_judge,D,Durability,S,Safety,55,0.11133603238866396,494
drugs,5-year overall patient outcome,Ministral-3-14B,low,linear_vs_judge,E,Efficacy,A,Adherence,33,0.06680161943319839,494
drugs,5-year overall patient outcome,Ministral-3-14B,low,linear_vs_judge,D,Durability,A,Adherence,14,0.02834008097165992,494
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_linear,E,Effectiveness,S,Safety,11,0.14102564102564102,78
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_linear,S,Safety,E,Effectiveness,13,0.16666666666666666,78
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_linear,D,Implementation Ease,S,Safety,13,0.16666666666666666,78
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_linear,A,Compliance,S,Safety,6,0.07692307692307693,78
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_linear,D,Implementation Ease,E,Effectiveness,9,0.11538461538461539,78
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_linear,A,Compliance,E,Effectiveness,11,0.14102564102564102,78
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_linear,A,Compliance,D,Implementation Ease,3,0.038461538461538464,78
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_linear,D,Implementation Ease,A,Compliance,2,0.02564102564102564,78
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_linear,S,Safety,A,Compliance,3,0.038461538461538464,78
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_linear,S,Safety,D,Implementation Ease,5,0.0641025641025641,78
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_linear,E,Effectiveness,D,Implementation Ease,2,0.02564102564102564,78
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_judge,S,Safety,E,Effectiveness,80,0.29411764705882354,272
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_judge,E,Effectiveness,S,Safety,57,0.20955882352941177,272
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_judge,A,Compliance,S,Safety,20,0.07352941176470588,272
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_judge,S,Safety,A,Compliance,25,0.09191176470588236,272
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_judge,E,Effectiveness,A,Compliance,13,0.04779411764705882,272
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_judge,D,Implementation Ease,S,Safety,17,0.0625,272
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_judge,A,Compliance,E,Effectiveness,29,0.10661764705882353,272
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_judge,D,Implementation Ease,E,Effectiveness,14,0.051470588235294115,272
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_judge,D,Implementation Ease,A,Compliance,13,0.04779411764705882,272
policy,5-year overall community outcome,GPT-5-mini,minimal,actor_vs_judge,A,Compliance,D,Implementation Ease,4,0.014705882352941176,272
policy,5-year overall community outcome,GPT-5-mini,minimal,linear_vs_judge,S,Safety,E,Effectiveness,76,0.3206751054852321,237
policy,5-year overall community outcome,GPT-5-mini,minimal,linear_vs_judge,E,Effectiveness,S,Safety,53,0.22362869198312235,237
policy,5-year overall community outcome,GPT-5-mini,minimal,linear_vs_judge,A,Compliance,S,Safety,18,0.0759493670886076,237
policy,5-year overall community outcome,GPT-5-mini,minimal,linear_vs_judge,S,Safety,A,Compliance,29,0.12236286919831224,237
policy,5-year overall community outcome,GPT-5-mini,minimal,linear_vs_judge,E,Effectiveness,A,Compliance,11,0.046413502109704644,237
policy,5-year overall community outcome,GPT-5-mini,minimal,linear_vs_judge,D,Implementation Ease,E,Effectiveness,5,0.02109704641350211,237
policy,5-year overall community outcome,GPT-5-mini,minimal,linear_vs_judge,D,Implementation Ease,A,Compliance,11,0.046413502109704644,237
policy,5-year overall community outcome,GPT-5-mini,minimal,linear_vs_judge,D,Implementation Ease,S,Safety,14,0.05907172995780591,237
policy,5-year overall community outcome,GPT-5-mini,minimal,linear_vs_judge,A,Compliance,D,Implementation Ease,4,0.016877637130801686,237
policy,5-year overall community outcome,GPT-5-mini,minimal,linear_vs_judge,A,Compliance,E,Effectiveness,16,0.06751054852320675,237
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_linear,D,Implementation Ease,E,Effectiveness,11,0.12643678160919541,87
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_linear,D,Implementation Ease,S,Safety,8,0.09195402298850575,87
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_linear,A,Compliance,S,Safety,33,0.3793103448275862,87
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_linear,S,Safety,E,Effectiveness,5,0.05747126436781609,87
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_linear,A,Compliance,E,Effectiveness,12,0.13793103448275862,87
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_linear,E,Effectiveness,S,Safety,4,0.04597701149425287,87
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_linear,D,Implementation Ease,A,Compliance,13,0.14942528735632185,87
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_linear,E,Effectiveness,A,Compliance,1,0.011494252873563218,87
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_judge,D,Implementation Ease,E,Effectiveness,18,0.07377049180327869,244
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_judge,S,Safety,E,Effectiveness,24,0.09836065573770492,244
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_judge,E,Effectiveness,A,Compliance,35,0.14344262295081966,244
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_judge,A,Compliance,S,Safety,49,0.20081967213114754,244
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_judge,A,Compliance,E,Effectiveness,33,0.13524590163934427,244
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_judge,E,Effectiveness,D,Implementation Ease,3,0.012295081967213115,244
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_judge,D,Implementation Ease,S,Safety,12,0.04918032786885246,244
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_judge,E,Effectiveness,S,Safety,37,0.15163934426229508,244
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_judge,S,Safety,D,Implementation Ease,7,0.028688524590163935,244
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_judge,S,Safety,A,Compliance,14,0.05737704918032787,244
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_judge,A,Compliance,D,Implementation Ease,7,0.028688524590163935,244
policy,5-year overall community outcome,GPT-5-mini,low,actor_vs_judge,D,Implementation Ease,A,Compliance,5,0.020491803278688523,244
policy,5-year overall community outcome,GPT-5-mini,low,linear_vs_judge,S,Safety,E,Effectiveness,32,0.1553398058252427,206
policy,5-year overall community outcome,GPT-5-mini,low,linear_vs_judge,E,Effectiveness,A,Compliance,39,0.18932038834951456,206
policy,5-year overall community outcome,GPT-5-mini,low,linear_vs_judge,A,Compliance,S,Safety,32,0.1553398058252427,206
policy,5-year overall community outcome,GPT-5-mini,low,linear_vs_judge,A,Compliance,E,Effectiveness,26,0.1262135922330097,206
policy,5-year overall community outcome,GPT-5-mini,low,linear_vs_judge,E,Effectiveness,D,Implementation Ease,3,0.014563106796116505,206
policy,5-year overall community outcome,GPT-5-mini,low,linear_vs_judge,E,Effectiveness,S,Safety,39,0.18932038834951456,206
policy,5-year overall community outcome,GPT-5-mini,low,linear_vs_judge,S,Safety,A,Compliance,16,0.07766990291262135,206
policy,5-year overall community outcome,GPT-5-mini,low,linear_vs_judge,S,Safety,D,Implementation Ease,11,0.05339805825242718,206
policy,5-year overall community outcome,GPT-5-mini,low,linear_vs_judge,D,Implementation Ease,S,Safety,1,0.0048543689320388345,206
policy,5-year overall community outcome,GPT-5-mini,low,linear_vs_judge,A,Compliance,D,Implementation Ease,4,0.019417475728155338,206
policy,5-year overall community outcome,GPT-5-mini,low,linear_vs_judge,D,Implementation Ease,A,Compliance,3,0.014563106796116505,206
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_linear,D,Implementation Ease,E,Effectiveness,15,0.046583850931677016,322
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_linear,E,Effectiveness,S,Safety,86,0.2670807453416149,322
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_linear,A,Compliance,S,Safety,48,0.14906832298136646,322
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_linear,A,Compliance,D,Implementation Ease,27,0.08385093167701864,322
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_linear,E,Effectiveness,D,Implementation Ease,28,0.08695652173913043,322
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_linear,S,Safety,D,Implementation Ease,7,0.021739130434782608,322
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_linear,A,Compliance,E,Effectiveness,46,0.14285714285714285,322
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_linear,D,Implementation Ease,S,Safety,6,0.018633540372670808,322
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_linear,S,Safety,E,Effectiveness,25,0.07763975155279502,322
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_linear,D,Implementation Ease,A,Compliance,1,0.003105590062111801,322
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_linear,E,Effectiveness,A,Compliance,24,0.07453416149068323,322
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_linear,S,Safety,A,Compliance,9,0.027950310559006212,322
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_judge,S,Safety,E,Effectiveness,104,0.2153209109730849,483
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_judge,D,Implementation Ease,E,Effectiveness,30,0.062111801242236024,483
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_judge,E,Effectiveness,S,Safety,85,0.17598343685300208,483
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_judge,A,Compliance,S,Safety,34,0.07039337474120083,483
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_judge,A,Compliance,E,Effectiveness,118,0.2443064182194617,483
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_judge,E,Effectiveness,A,Compliance,62,0.12836438923395446,483
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_judge,E,Effectiveness,D,Implementation Ease,14,0.028985507246376812,483
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_judge,D,Implementation Ease,S,Safety,10,0.020703933747412008,483
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_judge,D,Implementation Ease,A,Compliance,4,0.008281573498964804,483
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_judge,S,Safety,A,Compliance,12,0.024844720496894408,483
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_judge,A,Compliance,D,Implementation Ease,9,0.018633540372670808,483
policy,5-year overall community outcome,GPT-5-nano,minimal,actor_vs_judge,S,Safety,D,Implementation Ease,1,0.002070393374741201,483
